date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:52	9358/9358	---MCZ	200	added ('OK')	application/javascript	etag:W/%22588b7e0e-257f%22	https://lmpixels.com/demo/breezycv/dark/3/js/modernizr.custom.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/modernizr.custom.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:10:53	51128/51128	---M--	200	added ('OK')	image/png	etag:%225e909360-c7b8%22	https://lmpixels.com/demo/breezycv/dark/3/img/main_bg.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/main_bg.png	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:10:54	23988/23988	---M--	200	added ('OK')	image/jpeg	etag:%225e5ceff0-5db4%22	https://lmpixels.com/demo/breezycv/dark/3/img/testimonials/testimonial-1.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/testimonials/testimonial-1.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:10:54	34406/34406	---M--	200	added ('OK')	image/jpeg	etag:%225e7b064c-8666%22	https://lmpixels.com/demo/breezycv/dark/3/img/main_photo.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/main_photo.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:10:55	14861/14861	---M--	200	added ('OK')	image/jpeg	etag:%225e5ceeee-3a0d%22	https://lmpixels.com/demo/breezycv/dark/3/img/testimonials/testimonial-2.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/testimonials/testimonial-2.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:10:56	21287/21287	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf048-5327%22	https://lmpixels.com/demo/breezycv/dark/3/img/testimonials/testimonial-3.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/testimonials/testimonial-3.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:10:57	2783/2783	---M--	200	added ('OK')	image/png	etag:%225e4e56a6-adf%22	https://lmpixels.com/demo/breezycv/dark/3/img/clients/client-1.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/clients/client-1.png	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:10:58	2295/2295	---M--	200	added ('OK')	image/png	etag:%225e4e56b0-8f7%22	https://lmpixels.com/demo/breezycv/dark/3/img/clients/client-2.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/clients/client-2.png	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:10:59	3079/3079	---M--	200	added ('OK')	image/png	etag:%225e4e56b4-c07%22	https://lmpixels.com/demo/breezycv/dark/3/img/clients/client-3.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/clients/client-3.png	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:00	2528/2528	---M--	200	added ('OK')	image/png	etag:%225e4e56ba-9e0%22	https://lmpixels.com/demo/breezycv/dark/3/img/clients/client-4.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/clients/client-4.png	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:01	2808/2808	---M--	200	added ('OK')	image/png	etag:%225e4e56c6-af8%22	https://lmpixels.com/demo/breezycv/dark/3/img/clients/client-5.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/clients/client-5.png	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:02	1500/1500	---M--	200	added ('OK')	image/png	etag:%225e4e56c2-5dc%22	https://lmpixels.com/demo/breezycv/dark/3/img/clients/client-6.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/clients/client-6.png	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:03	2125/2125	---M--	200	added ('OK')	image/png	etag:%225e4e56cc-84d%22	https://lmpixels.com/demo/breezycv/dark/3/img/clients/client-7.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/clients/client-7.png	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:05	108090/108090	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf104-1a63a%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/1.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/1.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:06	59090/59090	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf1e6-e6d2%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/2.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/2.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:07	4544/4544	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2012:24:30%20GMT	https://lmpixels.com/demo/breezycv/dark/3/portfolio-1.html	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/portfolio-1.html	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:08	95025/95025	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf288-17331%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/3.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/3.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:08	73633/73633	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf43c-11fa1%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/4.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/4.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:09	52867/52867	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf498-ce83%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/5.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/5.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:11	70616/70616	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf4fa-113d8%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/6.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/6.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:12	104926/104926	---M--	200	added ('OK')	image/jpeg	etag:%225e739a18-199de%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/5.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/5.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:13	11041/11041	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Apr%202020%2011:09:18%20GMT	https://lmpixels.com/demo/breezycv/dark/3/blog-post-1.html	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/blog-post-1.html	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:13	44193/44193	---M--	200	added ('OK')	image/jpeg	etag:%225e8dfd1a-aca1%22	https://lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_1.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_1.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:14	76262/76262	---M--	200	added ('OK')	image/jpeg	etag:%225e8dfd1a-129e6%22	https://lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_2.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_2.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:16	96117/96117	---M--	200	added ('OK')	image/jpeg	etag:%225e8dfd1a-17775%22	https://lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_3.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_3.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:16	60364/60364	---M--	200	added ('OK')	image/jpeg	etag:%225e8dfd1a-ebcc%22	https://lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_4.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_4.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:17	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ee11c4c-4d7%22	https://lmpixels.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:19	84322/84322	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258c02818-14962%22	https://lmpixels.com/demo/breezycv/dark/3/js/jquery-2.1.3.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/jquery-2.1.3.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:19	13062/13062	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e97184c-55ea%22	https://lmpixels.com/demo/breezycv/dark/3/js/animating.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/animating.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:20	5441/5441	---MCZ	200	added ('OK')	application/javascript	etag:W/%225890d244-1541%22	https://lmpixels.com/demo/breezycv/dark/3/js/imagesloaded.pkgd.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/imagesloaded.pkgd.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:22	674/674	---MC-	200	added ('OK')	text/javascript	date:Tue,%2016%20Jun%202020%2012:11:21%20GMT	https://www.google.com/recaptcha/api.js	/home/happyperson/websites/breezy-portfolio/www.google.com/recaptcha/api.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:22	24719/24719	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e46d310-608f%22	https://lmpixels.com/demo/breezycv/dark/3/js/perfect-scrollbar.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/perfect-scrollbar.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:23	14462/14462	---MCZ	200	added ('OK')	application/javascript	etag:W/%22588b884a-387e%22	https://lmpixels.com/demo/breezycv/dark/3/js/jquery.shuffle.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/jquery.shuffle.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:24	23601/23601	---MCZ	200	added ('OK')	application/javascript	etag:W/%22588b5000-5c31%22	https://lmpixels.com/demo/breezycv/dark/3/js/masonry.pkgd.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/masonry.pkgd.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:26	42766/42766	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258b6c1e0-a70e%22	https://lmpixels.com/demo/breezycv/dark/3/js/owl.carousel.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/owl.carousel.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:26	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256c83aa6-4ef8%22	https://lmpixels.com/demo/breezycv/dark/3/js/jquery.magnific-popup.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/jquery.magnific-popup.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:27	7350/7350	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256efffa2-26e3%22	https://lmpixels.com/demo/breezycv/dark/3/js/jquery.googlemap.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/jquery.googlemap.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:28	9046/9046	---MCZ	200	added ('OK')	application/javascript	etag:W/%225899cb40-2d44%22	https://lmpixels.com/demo/breezycv/dark/3/js/validator.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/validator.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:29	4769/4769	---MCZ	200	added ('OK')	application/javascript	etag:W/%225eb288be-2b48%22	https://lmpixels.com/demo/breezycv/dark/3/js/main.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/main.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:31	4544/4544	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2012:28:04%20GMT	https://lmpixels.com/demo/breezycv/dark/3/portfolio-3.html	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/portfolio-3.html	(from https://lmpixels.com/demo/breezycv/dark/3/portfolio-1.html)
19:11:32	4544/4544	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202020%2012:27:54%20GMT	https://lmpixels.com/demo/breezycv/dark/3/portfolio-2.html	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/portfolio-2.html	(from https://lmpixels.com/demo/breezycv/dark/3/portfolio-1.html)
19:11:33	477597/477597	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf120-7499d%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/1.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/1.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/portfolio-1.html)
19:11:34	431406/431406	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf21e-6952e%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/2.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/2.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/portfolio-1.html)
19:11:35	496614/496614	---M--	200	added ('OK')	image/jpeg	etag:%225e5cf2e8-793e6%22	https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/3.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/3.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/portfolio-1.html)
19:11:36	144212/144212	---M--	200	added ('OK')	image/jpeg	etag:%225e8dfd1a-23354%22	https://lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_1_full.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_1_full.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/blog-post-1.html)
19:11:37	5280/5280	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2016%20Jun%202020%2012:11:36%20GMT	https://static.cloudflareinsights.com/beacon.min.js	/home/happyperson/websites/breezy-portfolio/static.cloudflareinsights.com/beacon.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/blog-post-1.html)
19:11:37	51128/51128	URF---	200	added ('OK%20(cached)')	image/png		https://lmpixels.com/demo/breezycv/dark/3/img/main_bg.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/main_bg.png	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:37	34406/34406	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/main_photo.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/main_photo.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:38	9358/9358	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22588b7e0e-257f%22	https://lmpixels.com/demo/breezycv/dark/3/js/modernizr.custom.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/modernizr.custom.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:38	108090/108090	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/1.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/1.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:38	52867/52867	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/5.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/5.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:38	59090/59090	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/2.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/2.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:38	95025/95025	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/3.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/3.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:39	104926/104926	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/5.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/5.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:39	70616/70616	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/6.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/6.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:39	96117/96117	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_3.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_3.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:40	674/674	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://www.google.com/recaptcha/api.js	/home/happyperson/websites/breezy-portfolio/www.google.com/recaptcha/api.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:40	477597/477597	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/1.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/1.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/portfolio-1.html)
19:11:41	431406/431406	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/2.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/2.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/portfolio-1.html)
19:11:41	496614/496614	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/3.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/portfolio/full/3.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/portfolio-1.html)
19:11:42	42766/42766	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258b6c1e0-a70e%22	https://lmpixels.com/demo/breezycv/dark/3/js/owl.carousel.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/owl.carousel.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:42	84322/84322	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258c02818-14962%22	https://lmpixels.com/demo/breezycv/dark/3/js/jquery-2.1.3.min.js	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/js/jquery-2.1.3.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/index.html)
19:11:42	144212/144212	URF---	200	added ('OK%20(cached)')	image/jpeg		https://lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_1_full.jpg	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/img/blog/blog_post_1_full.jpg	(from https://lmpixels.com/demo/breezycv/dark/3/blog-post-1.html)
19:11:42	214/214	---MC-	302	error ('Found')	text/html	date:Tue,%2016%20Jun%202020%2012:11:42%20GMT	https://lmpixels.com/demo/breezycv/dark/3/css/owl.video.play.png	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/css/owl.video.play.38.delayed	(from https://lmpixels.com/demo/breezycv/dark/3/css/owl.carousel.css)
19:11:44	7028/7028	---MCZ	200	added ('OK')	text/css	etag:W/%22556070f6-2098%22	https://lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/style.css	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/style.css	(from https://lmpixels.com/demo/breezycv/dark/3/css/main.css)
19:11:44	5280/5280	UR-MCZ	200	added ('OK')	text/javascript	date:Tue,%2016%20Jun%202020%2012:11:43%20GMT	https://static.cloudflareinsights.com/beacon.min.js	/home/happyperson/websites/breezy-portfolio/static.cloudflareinsights.com/beacon.min.js	(from https://lmpixels.com/demo/breezycv/dark/3/blog-post-1.html)
19:11:45	57333/57333	---MCZ	200	added ('OK')	text/css	etag:W/%225e39dcac-dff5%22	https://lmpixels.com/demo/breezycv/dark/3/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/css/fonts/fontawesome-free-5.12.1-web/css/all.min.css	(from https://lmpixels.com/demo/breezycv/dark/3/css/main.css)
19:11:48	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2024%20May%202015%2002:30:30%20GMT	https://lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/fonts/Linearicons-Free.eot?w118d	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/fonts/Linearicons-Free54e9.eot	(from https://lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/style.css)
19:11:49	55820/55820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2024%20May%202015%2002:30:30%20GMT	https://lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/fonts/Linearicons-Free.eot?	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/fonts/Linearicons-Freed41d.eot	(from https://lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/style.css)
19:11:51	455/455	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2016%20Jun%202020%2012:11:50%20GMT	https://lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/fonts/Linearicons-Free.eot?	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/fonts/Linearicons-Freed41d.eot	(from https://lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/style.css)
19:11:51	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%22556137cc-5514%22	https://lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/fonts/Linearicons-Free.woff2?w118d	/home/happyperson/websites/breezy-portfolio/lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/fonts/Linearicons-Free54e9.woff2	(from https://lmpixels.com/demo/breezycv/dark/3/css/fonts/linear-icons-font/style.css)
