date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:58:50	78357/78357	---M--	200	added ('OK')	image/jpeg	etag:%225ca4f887-13215%22	https://athemeart.com/html-demo/cvr/html/images/portfolio/1.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/1.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:58:51	106304/106304	---M--	200	added ('OK')	image/jpeg	etag:%225ca4f8bd-19f40%22	https://athemeart.com/html-demo/cvr/html/images/portfolio/2.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/2.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:58:52	113614/113614	---M--	200	added ('OK')	image/jpeg	etag:%225ca4f8e1-1bbce%22	https://athemeart.com/html-demo/cvr/html/images/portfolio/3.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/3.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:58:53	189614/189614	---M--	200	added ('OK')	image/jpeg	etag:%225ca4f91b-2e4ae%22	https://athemeart.com/html-demo/cvr/html/images/portfolio/4.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/4.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:58:53	19874/19874	---M--	200	added ('OK')	image/jpeg	etag:%2259ee29bb-4da2%22	https://athemeart.com/html-demo/cvr/html/images/portfolio/6.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/6.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:58:54	6642/6642	---M--	200	added ('OK')	image/jpeg	etag:%2259ee29a4-19f2%22	https://athemeart.com/html-demo/cvr/html/images/portfolio/5.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/5.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:58:55	11568/11568	---M--	200	added ('OK')	image/jpeg	etag:%2259ee29e6-2d30%22	https://athemeart.com/html-demo/cvr/html/images/portfolio/8.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/8.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:58:56	9239/9239	---M--	200	added ('OK')	image/jpeg	etag:%2259ee29d1-2417%22	https://athemeart.com/html-demo/cvr/html/images/portfolio/7.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/7.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:58:57	34766/34766	---M--	200	added ('OK')	image/jpeg	etag:%225ca4f938-87ce%22	https://athemeart.com/html-demo/cvr/html/images/portfolio/9.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/9.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:58:59	82390/82390	---M--	200	added ('OK')	image/jpeg	etag:%225ca4d8ee-141d6%22	https://athemeart.com/html-demo/cvr/html/images/blog/12.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/12.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:00	14059/14059	---MCZ	200	added ('OK')	text/html	etag:W/%225ca5b21a-36eb%22	https://athemeart.com/html-demo/cvr/html/blog-details.html	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/blog-details.html	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:00	45216/45216	---M--	200	added ('OK')	image/jpeg	etag:%225ca4d93d-b0a0%22	https://athemeart.com/html-demo/cvr/html/images/blog/13.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/13.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:01	44256/44256	---M--	200	added ('OK')	image/jpeg	etag:%225ca4d95b-ace0%22	https://athemeart.com/html-demo/cvr/html/images/blog/14.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/14.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:02	61599/61599	---M--	200	added ('OK')	image/jpeg	etag:%225ca4d971-f09f%22	https://athemeart.com/html-demo/cvr/html/images/blog/15.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/15.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:03	38477/38477	---M--	200	added ('OK')	image/jpeg	etag:%225ca4d9fb-964d%22	https://athemeart.com/html-demo/cvr/html/images/blog/16.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/16.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:04	40597/40597	---M--	200	added ('OK')	image/jpeg	etag:%225ca4da1e-9e95%22	https://athemeart.com/html-demo/cvr/html/images/blog/17.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/17.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:06	85667/85667	---MCZ	200	added ('OK')	application/javascript	etag:W/%22589b3888-14ea3%22	https://athemeart.com/html-demo/cvr/html/vendor/jquery.2.2.3.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jquery.2.2.3.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:07	19188/19188	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0b6cb0-4af4%22	https://athemeart.com/html-demo/cvr/html/vendor/popper.js/popper.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/popper.js/popper.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:08	50564/50564	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259e81d7c-c584%22	https://athemeart.com/html-demo/cvr/html/vendor/bootstrap/js/bootstrap.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/bootstrap/js/bootstrap.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:09	2765/2765	---MCZ	200	added ('OK')	application/javascript	etag:W/%225571e57a-acd%22	https://athemeart.com/html-demo/cvr/html/vendor/jQuery.style.switcher.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jQuery.style.switcher.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:10	14243/14243	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b405256-37a3%22	https://athemeart.com/html-demo/cvr/html/vendor/aos-next/dist/aos.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/aos-next/dist/aos.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:11	40401/40401	---MCZ	200	added ('OK')	application/javascript	etag:W/%2253ac79ce-9dd1%22	https://athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.carousel.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.carousel.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:12	1478/1478	---MCZ	200	added ('OK')	application/javascript	etag:W/%22568997b8-5c6%22	https://athemeart.com/html-demo/cvr/html/vendor/jquery.appear.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jquery.appear.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:13	3466/3466	---MCZ	200	added ('OK')	application/javascript	etag:W/%225566b50a-d8a%22	https://athemeart.com/html-demo/cvr/html/vendor/jquery.countTo.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jquery.countTo.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:14	45500/45500	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258d5ce38-b1bc%22	https://athemeart.com/html-demo/cvr/html/vendor/fancybox/dist/jquery.fancybox.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/fancybox/dist/jquery.fancybox.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:15	2532/2532	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c52e114-9e4%22	https://athemeart.com/html-demo/cvr/html/vendor/jquery-easing/jquery.easing.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jquery-easing/jquery.easing.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:16	5532/5532	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254a5be9c-159c%22	https://athemeart.com/html-demo/cvr/html/vendor/animated-headline-master/main.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/animated-headline-master/main.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:17	11730/11730	---MCZ	200	added ('OK')	application/javascript	etag:W/%22579cba66-2dd2%22	https://athemeart.com/html-demo/cvr/html/vendor/validator.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/validator.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:18	40847/40847	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256f62d04-9f8f%22	https://athemeart.com/html-demo/cvr/html/vendor/isotope.pkgd.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/isotope.pkgd.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:19	23364/23364	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258d5f61c-5b44%22	https://athemeart.com/html-demo/cvr/html/vendor/particles.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/particles.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:20	13324/13324	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ca5bf16-340c%22	https://athemeart.com/html-demo/cvr/html/js/theme.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/js/theme.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
18:59:21	124396/124396	---M--	200	added ('OK')	image/jpeg	etag:%225ca4eacb-1e5ec%22	https://athemeart.com/html-demo/cvr/html/images/blog/7.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/7.jpg	(from https://athemeart.com/html-demo/cvr/html/blog-details.html)
18:59:21	8193/8193	---M--	200	added ('OK')	image/jpeg	etag:%225ca4e99f-2001%22	https://athemeart.com/html-demo/cvr/html/images/blog/1.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/1.jpg	(from https://athemeart.com/html-demo/cvr/html/blog-details.html)
18:59:22	6275/6275	---M--	200	added ('OK')	image/jpeg	etag:%225ca4eb19-1883%22	https://athemeart.com/html-demo/cvr/html/images/blog/2.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/2.jpg	(from https://athemeart.com/html-demo/cvr/html/blog-details.html)
18:59:23	6853/6853	---M--	200	added ('OK')	image/jpeg	etag:%225ca4eb2a-1ac5%22	https://athemeart.com/html-demo/cvr/html/images/blog/3.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/3.jpg	(from https://athemeart.com/html-demo/cvr/html/blog-details.html)
18:59:24	5717/5717	---M--	200	added ('OK')	image/jpeg	etag:%225ca4eb3e-1655%22	https://athemeart.com/html-demo/cvr/html/images/blog/4.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/4.jpg	(from https://athemeart.com/html-demo/cvr/html/blog-details.html)
18:59:25	9803/9803	---M--	200	added ('OK')	image/jpeg	etag:%225ca4ed3b-264b%22	https://athemeart.com/html-demo/cvr/html/images/blog/5.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/5.jpg	(from https://athemeart.com/html-demo/cvr/html/blog-details.html)
18:59:26	14808/14808	---M--	200	added ('OK')	image/jpeg	etag:%225ca4ed50-39d8%22	https://athemeart.com/html-demo/cvr/html/images/blog/6.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/6.jpg	(from https://athemeart.com/html-demo/cvr/html/blog-details.html)
18:59:27	14907/14907	---M--	200	added ('OK')	image/jpeg	etag:%225ca4ed62-3a3b%22	https://athemeart.com/html-demo/cvr/html/images/blog/8.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/8.jpg	(from https://athemeart.com/html-demo/cvr/html/blog-details.html)
19:00:10	78357/78357	URF---	200	added ('OK%20(cached)')	image/jpeg		https://athemeart.com/html-demo/cvr/html/images/portfolio/1.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/1.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:10	784572/784572	URF---	200	added ('OK%20(cached)')	image/jpeg		https://athemeart.com/html-demo/cvr/html/images/home/bg2.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/home/bg2.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:10	106304/106304	URF---	200	added ('OK%20(cached)')	image/jpeg		https://athemeart.com/html-demo/cvr/html/images/portfolio/2.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/2.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:10	113614/113614	URF---	200	added ('OK%20(cached)')	image/jpeg		https://athemeart.com/html-demo/cvr/html/images/portfolio/3.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/3.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:11	189614/189614	URF---	200	added ('OK%20(cached)')	image/jpeg		https://athemeart.com/html-demo/cvr/html/images/portfolio/4.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/portfolio/4.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:13	127343/127343	---MCZ	200	added ('OK')	text/css	etag:W/%225ae06bdb-1f16f%22	https://athemeart.com/html-demo/cvr/html/vendor/bootstrap/css/bootstrap.min.css	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/bootstrap/css/bootstrap.min.css	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:14	85667/85667	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22589b3888-14ea3%22	https://athemeart.com/html-demo/cvr/html/vendor/jquery.2.2.3.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jquery.2.2.3.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:14	82390/82390	URF---	200	added ('OK%20(cached)')	image/jpeg		https://athemeart.com/html-demo/cvr/html/images/blog/12.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/12.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:14	44256/44256	URF---	200	added ('OK%20(cached)')	image/jpeg		https://athemeart.com/html-demo/cvr/html/images/blog/14.jpg	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/images/blog/14.jpg	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:14	19188/19188	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225a0b6cb0-4af4%22	https://athemeart.com/html-demo/cvr/html/vendor/popper.js/popper.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/popper.js/popper.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:16	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225a6fed2e-7918%22	https://athemeart.com/html-demo/cvr/html/fonts/font-awesome/css/font-awesome.min.css	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/font-awesome/css/font-awesome.min.css	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:16	50564/50564	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2259e81d7c-c584%22	https://athemeart.com/html-demo/cvr/html/vendor/bootstrap/js/bootstrap.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/bootstrap/js/bootstrap.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:17	2765/2765	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225571e57a-acd%22	https://athemeart.com/html-demo/cvr/html/vendor/jQuery.style.switcher.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jQuery.style.switcher.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:17	14243/14243	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225b405256-37a3%22	https://athemeart.com/html-demo/cvr/html/vendor/aos-next/dist/aos.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/aos-next/dist/aos.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:18	4614/4614	---MCZ	200	added ('OK')	text/css	etag:W/%2256fa854e-1206%22	https://athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.carousel.css	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.carousel.css	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:18	3466/3466	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225566b50a-d8a%22	https://athemeart.com/html-demo/cvr/html/vendor/jquery.countTo.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jquery.countTo.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:18	1478/1478	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22568997b8-5c6%22	https://athemeart.com/html-demo/cvr/html/vendor/jquery.appear.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jquery.appear.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:18	40401/40401	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2253ac79ce-9dd1%22	https://athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.carousel.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.carousel.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:20	1126/1126	---MCZ	200	added ('OK')	text/css	etag:W/%225b0008c0-466%22	https://athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.theme.css	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/owl-carousel/owl.theme.css	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:20	2532/2532	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225c52e114-9e4%22	https://athemeart.com/html-demo/cvr/html/vendor/jquery-easing/jquery.easing.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/jquery-easing/jquery.easing.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:20	5532/5532	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2254a5be9c-159c%22	https://athemeart.com/html-demo/cvr/html/vendor/animated-headline-master/main.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/animated-headline-master/main.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:20	45500/45500	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258d5ce38-b1bc%22	https://athemeart.com/html-demo/cvr/html/vendor/fancybox/dist/jquery.fancybox.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/fancybox/dist/jquery.fancybox.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:22	72259/72259	---MCZ	200	added ('OK')	text/css	etag:W/%22573d54e5-11a43%22	https://athemeart.com/html-demo/cvr/html/vendor/owl-carousel/animate.css	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/owl-carousel/animate.css	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:22	11730/11730	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22579cba66-2dd2%22	https://athemeart.com/html-demo/cvr/html/vendor/validator.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/validator.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:22	40847/40847	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2256f62d04-9f8f%22	https://athemeart.com/html-demo/cvr/html/vendor/isotope.pkgd.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/isotope.pkgd.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:22	23364/23364	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2258d5f61c-5b44%22	https://athemeart.com/html-demo/cvr/html/vendor/particles.min.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/particles.min.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:24	10424/10424	---MCZ	200	added ('OK')	text/css	etag:W/%2258d5ce38-28b8%22	https://athemeart.com/html-demo/cvr/html/vendor/fancybox/dist/jquery.fancybox.min.css	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/vendor/fancybox/dist/jquery.fancybox.min.css	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
19:00:24	13324/13324	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225ca5bf16-340c%22	https://athemeart.com/html-demo/cvr/html/js/theme.js	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/js/theme.js	(from https://athemeart.com/html-demo/cvr/html/index-particle.html)
19:00:25	1399/1399	---MCZ	200	added ('OK')	text/css	etag:W/%225ca4ff82-577%22	https://athemeart.com/html-demo/cvr/html/fonts/icon/font/flaticon.css	/home/happyperson/websites/cvr-cv-resume/athemeart.com/html-demo/cvr/html/fonts/icon/font/flaticon.css	(from https://athemeart.com/html-demo/cvr/html/css/style.css)
